date,open,open,open,open,open,high,high,high,high,high,low,low,low,low,low,close,close,close,close,close,volume,volume,volume,volume,volume
,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2025-07-15,984.0511806165923,1410.218682168871,1541.5013602388092,1480.2878335086834,3183.2841104563845,999.3131887778599,1422.8215115677394,1579.4208563061295,1490.5469086437597,3236.3056515140206,984.0511806165923,1408.134785993891,1540.4179701114037,1476.503022895967,3183.2841104563845,995.2732543945312,1419.844482421875,1561.6922607421875,1479.4910888671875,3229.256103515625,14498168,6041457,7614807,8132454,2590889
2025-07-16,1006.4952830829005,1415.081187967311,1555.1918577227598,1467.1403332858122,3215.0089950915135,1008.8394251469304,1418.25663727007,1587.6942841349517,1485.068728397248,3232.842384321887,993.826797075495,1408.2339967016344,1554.6993967165145,1465.6463003598592,3208.632873739526,995.6722412109375,1415.4781494140625,1583.6561279296875,1479.690185546875,3221.08642578125,17994612,5649093,6223491,10409983,2540733
2025-07-17,999.5126501495852,1410.1194736013367,1573.9053927711557,1481.4830970988435,3212.1199267281463,999.9116815490105,1412.3025798563917,1585.7244570472844,1483.674296790977,3229.9533162828457,988.8890631972324,1398.7075285299677,1556.2752645133157,1468.0368005528198,3192.194243099011,990.98388671875,1407.8370361328125,1559.6240234375,1470.52685546875,3197.275146484375,22529158,12927394,7374814,11854613,2947640
2025-07-18,990.9838927216935,1404.9592604817603,1568.0942241264431,1478.8934598804974,3213.0165477432356,996.0213445308241,1418.0581395587762,1575.1857343566385,1478.8934598804974,3216.802476353157,974.0759568696542,1397.7151081655259,1556.176692489401,1463.2558421043927,3175.157748110912,976.2705078125,1414.8826904296875,1562.1846923828125,1470.12841796875,3178.046875,16129446,11297246,5161833,10296318,3432645
2025-07-21,986.6446826643673,1436.9126621837045,1556.1767745731315,1459.1722169809668,3178.1464846864797,998.5151670456409,1456.4617708047458,1565.041072656143,1470.128458883213,3185.718341629892,985.7968170158388,1425.9968891975022,1543.1758521432762,1417.4388712363768,3140.287686436296,997.7670288085938,1454.576416015625,1560.4119873046875,1422.9169921875,3146.464599609375,22309078,13867136,3682661,22442744,3844346
2025-07-22,1004.051390877723,1462.8128219007424,1541.4029254290974,1421.721828538219,3147.859619140625,1006.4953213272488,1470.6523559877205,1561.889351060241,1426.2039275426996,3168.283445003984,999.0139388595042,1458.4464883845856,1541.4029254290974,1405.0881881707605,3142.8781981983425,1001.058837890625,1462.316650390625,1547.2139892578125,1407.179931640625,3147.859619140625,14836814,8930165,8473741,20396320,3198036
2025-07-23,1003.0039954915454,1471.5454755170424,1552.5325511946266,1420.3273163904719,3147.859568015624,1012.3806857402005,1478.5910866693491,1567.897309898412,1420.3273163904719,3170.1762361812234,999.0139248978445,1461.3242940475627,1526.629055261839,1408.7734859597779,3145.866999671073,1009.6375122070312,1477.2017822265625,1550.7596435546875,1418.932861328125,3167.287109375,13634916,11974174,8035026,8354596,1922875
2025-07-24,1016.3208076773761,1476.3086281822896,1556.1767861186595,1413.554298653669,3153.339291883696,1016.3208076773761,1477.3009711792895,1558.1466301517212,1417.3392306864348,3161.9071902624382,1001.7072110041944,1466.782159638216,1524.8562179010848,1390.4466381154343,3128.332460590057,1004.5999755859375,1472.0416259765625,1529.0914306640625,1397.3192138671875,3136.302734375,19107176,6700578,14169664,14740507,2934778
2025-07-25,1007.5,1488.5144734435703,1520.12860228797,1393.3351272649268,3128.3322940864455,1007.5,1488.5144734435703,1526.1366022975346,1395.4267490386208,3145.169399267611,999.5,1462.31659448384,1488.512630894258,1378.593953801798,3113.9858993305074,1002.2999877929688,1465.789794921875,1492.84619140625,1386.1636962890625,3124.14794921875,9306598,8696077,10851259,11854722,2568917
2025-07-28,1001.5,1465.7898930637602,1491.0734115180542,1386.7614543919697,3098.443785696339,1010.7000122070312,1482.3620946590604,1496.392014262957,1402.199795115413,3106.4140591000596,1000.25,1465.7898930637602,1460.14683725966,1379.490445288333,3058.4926929668136,1004.25,1477.00341796875,1493.1417236328125,1382.080078125,3067.85791015625,12059580,7507479,6439855,7748361,3374473
2025-07-29,999.9500122070312,1468.5685019046516,1490.0884773327002,1377.4984422704579,3048.629668071008,1013.25,1478.3927223132807,1494.3235696797126,1414.550412474214,3062.5776469445354,998.1500244140625,1464.1029581857863,1473.5417400906863,1377.4984422704579,3029.8994763655814,1010.7999877929688,1474.8201904296875,1490.8763427734375,1411.4627685546875,3044.64453125,19895696,9776027,7070448,10750072,4785312
2025-07-30,1014.0,1476.308661728485,1496.9830114866083,1412.458776601272,3048.6295393197033,1016.2999877929688,1477.1025845983731,1498.7557989957106,1417.6381639620695,3057.5960967882907,1008.5,1465.9883912336757,1483.2925712781332,1395.7256799199,3035.877053384358,1012.9000244140625,1471.04931640625,1496.0965576171875,1404.4906005859375,3042.25341796875,15154036,7238625,5719051,7209849,2880121
2025-07-31,1007.2999877929688,1458.6450618514623,1486.936711768862,1382.5780559389787,3030.3975643658264,1015.7000122070312,1483.0566764606926,1504.0743788045277,1397.0203743336986,3048.430405452322,1004.0,1452.7902136757805,1474.428250322285,1376.7015020683227,3003.796825207198,1009.0999755859375,1470.0570068359375,1486.247314453125,1384.669677734375,3025.515869140625,22183032,12406146,6851407,17065827,2968371
2025-08-01,1007.0,1469.0645758820863,1471.3749358302919,1381.3828853186424,3018.64125499041,1014.1500244140625,1473.7285394467383,1476.1024890867666,1400.3073026227253,3025.515761579588,1004.6500244140625,1458.5457644921182,1443.4031282013243,1378.7932525308158,2988.8524561376125,1006.0999755859375,1460.3319091796875,1447.4412841796875,1388.15576171875,2991.84130859375,11317258,4416771,8702978,10321171,2053847
2025-08-04,1005.0499877929688,1465.492177404952,1439.4634841975633,1389.5502251510159,2997.9189099713494,1009.25,1467.4768633867377,1460.4423706154291,1410.466686507784,3067.957495262713,994.0499877929688,1450.1108610461113,1429.1218033326475,1386.1637261382157,2980.483936317478,996.0,1451.9962158203125,1458.177001953125,1405.885009765625,3062.97607421875,13933946,6140054,8610216,6312820,2519252
2025-08-05,993.25,1441.8743352750153,1456.4040844682859,1405.38696851784,3062.9761210710876,997.2000122070312,1450.3092505192255,1456.4040844682859,1405.38696851784,3066.064699458969,982.75,1429.96621963613,1433.0614816224124,1382.5780415934858,3030.696609505827,988.7999877929688,1433.3402099609375,1438.2816162109375,1386.1636962890625,3052.51513671875,23978058,14799343,10213323,9315972,1927996
2025-08-06,985.5499877929688,1431.2564134495642,1430.1067078263497,1386.3630773472378,3051.618345400808,994.0,1442.866778550362,1434.14486387826,1390.3471654369864,3055.40427380999,985.0,1430.561700640964,1408.7339490588547,1377.797312271222,3014.75583192388,992.6500244140625,1432.54638671875,1415.037353515625,1387.259521484375,3021.032470703125,14080204,7805252,10566934,5834312,1487081
2025-08-07,990.0499877929688,1430.0655302659995,1408.4383894942564,1382.1796145349972,3004.793168100796,1000.7999877929688,1436.8135113901221,1420.2574529025999,1388.1557462486337,3040.2609831608825,988.4000244140625,1418.1574137897542,1392.876574581379,1360.5659868045632,2999.7120213520734,997.7000122070312,1429.271728515625,1415.234375,1383.8729248046875,3035.677978515625,13081186,7432535,9892020,9976705,2543076
2025-08-08,993.5499877929688,1434.8288259088201,1403.5138318764698,1379.4904158119157,3036.7739069952254,996.4000244140625,1436.5157606227415,1411.590144080286,1391.6418351007062,3048.4303832570085,985.0,1421.0352334242946,1395.7329241309972,1359.569976594415,3013.759645138969,986.9500122070312,1424.9053955078125,1401.6424560546875,1362.35888671875,3025.1171875,13895264,5415511,10048009,8793606,2762140
2025-08-11,987.9500122070312,1416.9666396615337,1398.4907470266712,1364.5501609316866,3025.117180240026,998.7999877929688,1427.3862414978396,1411.7871937906966,1382.4785572067015,3038.567016640599,986.5499877929688,1409.5240669213151,1392.6796832838538,1355.7851185633474,3010.073435095005,997.7999877929688,1425.5999755859375,1406.66552734375,1380.6856689453125,3029.5009765625,9105854,8492484,6625368,9997486,1884215
2025-08-12,995.9500122070312,1431.0,1406.6655976905836,1376.4028464986861,3029.700138212843,998.0,1433.800048828125,1419.2726477892124,1396.3232867936674,3084.8941835228848,983.75,1420.0999755859375,1399.5742071536924,1369.7294260490362,3015.652434227984,984.9500122070312,1422.0,1402.62744140625,1374.9088134765625,3024.120849609375,12937802,5913947,9899184,12244664,3358232
2025-08-13,997.0,1424.5999755859375,1403.5138705026145,1382.4785186353236,3024.8184862723915,997.0,1427.699951171875,1412.3781686321047,1386.2634508216695,3033.087450352522,984.5499877929688,1415.199951171875,1400.953097311154,1372.0202877666845,3017.3463549468943,990.1500244140625,1420.800048828125,1405.0897216796875,1377.0999755859375,3024.91796875,13577396,9009465,10318063,7457021,2148166
2025-08-14,989.0,1412.0,1404.6956380205245,1377.300048828125,3022.726300858826,998.0,1431.0999755859375,1447.835267553816,1380.699951171875,3044.544827820162,985.5999755859375,1412.0,1404.6956380205245,1370.0999755859375,3007.881763385299,995.5499877929688,1427.300048828125,1425.8714599609375,1373.800048828125,3011.06982421875,17511716,7577793,12902347,7126128,3342174
2025-08-18,1005.0,1450.0,1442.6151494914589,1390.0,3035.179867843642,1013.2999877929688,1452.4000244140625,1442.6151494914589,1394.9000244140625,3037.67057838676,997.7999877929688,1431.0,1408.0444126749926,1377.0,2992.2399207869066,1001.7999877929688,1434.5999755859375,1414.1510009765625,1381.699951171875,3000.010986328125,19284796,6908844,7254561,11785109,2945609
2025-08-19,999.1500244140625,1431.0999755859375,1411.0977408332749,1390.0,3000.0110105142285,1003.0499877929688,1438.5,1427.5460108318366,1421.0,3013.7597814697733,993.3499755859375,1426.300048828125,1411.0977408332749,1389.0999755859375,2999.911528031773,995.5499877929688,1436.300048828125,1418.2877197265625,1420.0999755859375,3004.992431640625,12352438,6709554,3986094,14384719,2650784
2025-08-20,993.5,1432.5999755859375,1418.9770874002822,1413.0,2999.7118666132724,996.0,1435.9000244140625,1476.3980885005715,1424.9000244140625,3091.868151000454,989.5,1423.0,1418.9770874002822,1410.0,2999.7118666132724,994.0999755859375,1430.5999755859375,1473.6402587890625,1413.0,3087.086181640625,9950228,5817858,10413061,8725641,4952358
2025-08-21,998.75,1440.0999755859375,1485.262351237006,1425.0,3118.3696236696637,998.75,1447.800048828125,1485.262351237006,1431.9000244140625,3118.3696236696637,991.5999755859375,1436.4000244140625,1461.9197483180794,1420.300048828125,3071.6439908192406,995.5999755859375,1446.0,1473.8372802734375,1424.800048828125,3091.071533203125,12439850,6238645,6565539,11021323,3230726
2025-08-22,994.9500122070312,1444.300048828125,1475.5115598317454,1420.0,3074.5329489117757,998.0,1446.0,1481.6181481033814,1423.4000244140625,3084.1968567150047,978.5499877929688,1429.4000244140625,1463.6924963469764,1407.9000244140625,3038.666718788372,982.2999877929688,1436.4000244140625,1465.0714111328125,1409.199951171875,3042.65185546875,19833502,6657207,5543397,5818868,1593791
2025-08-25,980.0999755859375,1435.9000244140625,1483.981859694785,1414.699951171875,3075.8281806328096,988.7000122070312,1435.9000244140625,1515.7948868943363,1419.5,3140.2877180773667,978.5,1424.0,1483.981859694785,1405.699951171875,3065.666130699425,982.0499877929688,1433.199951171875,1508.9989013671875,1412.5999755859375,3128.93017578125,17518044,6738427,10694531,5979407,3448370
2025-08-26,979.5,1427.9000244140625,1500.03616013844,1408.0,3117.373339366996,985.7000122070312,1427.9000244140625,1515.2039825206518,1410.0,3150.2507187850565,968.0,1413.0999755859375,1495.7024794249892,1381.5999755859375,3108.4067813438887,973.4000244140625,1416.5999755859375,1506.53662109375,1384.9000244140625,3145.468505859375,16917731,8720155,15994798,12145259,5522097
2025-08-28,967.0,1408.0,1506.5366438633127,1389.9000244140625,3133.313773226287,972.2000122070312,1411.800048828125,1506.5366438633127,1392.199951171875,3134.808199509225,955.0,1396.300048828125,1475.413133190423,1366.5,3075.0311481917124,957.7999877929688,1399.0999755859375,1477.4814453125,1385.9000244140625,3082.204345703125,25438255,12990789,5443364,13161813,3116051
2025-08-29,954.0,1392.0999755859375,1479.254311487481,1381.0999755859375,3081.507000394383,963.2999877929688,1405.0,1479.254311487481,1403.5,3103.425252579535,950.0999755859375,1392.0999755859375,1445.5699084151588,1350.0,3065.7656615419933,951.5999755859375,1397.800048828125,1447.4412841796875,1357.199951171875,3073.23779296875,14823813,8519507,8169075,18758842,2271789
2025-09-01,949.5999755859375,1398.0999755859375,1454.4343120627393,1356.0,3078.518060334719,957.4500122070312,1412.4000244140625,1480.7318023736236,1363.199951171875,3119.4654366830314,946.3499755859375,1398.0999755859375,1453.941851048263,1340.5999755859375,3078.518060334719,950.5999755859375,1411.0,1476.7921142578125,1353.9000244140625,3101.0341796875,20178344,4927348,4546057,11232238,1246862
2025-09-02,951.0,1413.9000244140625,1476.7920565936874,1354.800048828125,3109.5026578628494,954.7999877929688,1413.9000244140625,1489.9900353122632,1384.5,3143.2765943406766,944.0,1390.0,1463.8896025641538,1354.5,3091.569542586104,944.5,1394.199951171875,1476.1025390625,1366.5,3099.938232421875,14196320,7163073,5218763,11517006,2185229
2025-09-03,945.0,1389.0,1477.3829894013984,1369.699951171875,3118.2697443758125,956.2999877929688,1400.0,1479.2543652339205,1376.5,3130.2251544847713,940.0,1384.199951171875,1450.7900955921732,1360.5,3076.5255347054076,954.4500122070312,1397.0,1456.798095703125,1372.5999755859375,3085.990234375,16083481,9813382,4623483,7847563,1799774
2025-09-04,960.2000122070312,1409.9000244140625,1461.6242804276317,1371.800048828125,3104.421639864457,965.7000122070312,1415.0999755859375,1461.6242804276317,1374.0,3106.414208311097,956.25,1401.9000244140625,1438.0846200594328,1357.0999755859375,3079.3153260834893,961.25,1405.5,1440.94091796875,1359.300048828125,3084.197021484375,17597657,10564859,5787724,13223177,1481391
2025-09-05,967.5,1411.0,1447.835279098319,1363.0,3085.5918616420554,967.5,1411.5,1450.4945202945664,1381.0,3091.868257451282,954.0499877929688,1387.699951171875,1411.3931666312185,1359.300048828125,3017.3463946381216,963.4000244140625,1402.800048828125,1422.8182373046875,1375.0,3036.97314453125,11602111,6621077,5466487,5777575,2802055
2025-09-08,969.0,1402.199951171875,1429.1218644887508,1380.0,3038.666792443431,973.1500244140625,1410.5999755859375,1436.0163186937275,1386.0,3053.5113296442846,960.4500122070312,1397.5999755859375,1406.7641825159365,1372.4000244140625,3004.7931298391436,966.0,1402.699951171875,1411.2947998046875,1378.5,3007.781982421875,11711307,5880943,3811567,6986720,2626187
2025-09-09,974.0,1399.0,1458.6694341238242,1376.5999755859375,3020.833326119296,974.4000244140625,1407.5,1484.474341584966,1381.199951171875,3048.6295571410296,962.7000122070312,1395.199951171875,1450.297597398603,1368.699951171875,3019.538108052908,965.1500244140625,1403.699951171875,1481.6181640625,1376.199951171875,3038.06884765625,13985539,6470679,13072640,9754452,2489301
2025-09-10,973.9000244140625,1410.0,1487.330709756259,1383.9000244140625,3045.0429174900823,973.9000244140625,1413.699951171875,1511.756823802922,1388.5,3111.0966082909868,961.7000122070312,1402.0999755859375,1486.5428442826578,1374.0999755859375,3042.0540649039185,965.9000244140625,1403.9000244140625,1509.491455078125,1377.0,3098.44384765625,18091100,7452347,7281071,7790815,2079428
2025-09-11,960.2999877929688,1398.0,1500.922609577238,1376.0,3127.336119333051,969.25,1408.0,1504.4683046125388,1385.5,3127.336119333051,959.9000244140625,1396.0,1483.7849433052634,1375.0,3098.5436031034214,967.7999877929688,1401.5999755859375,1486.9366455078125,1383.300048828125,3112.591064453125,15113633,10192026,8003662,9766072,2263446
2025-09-12,969.9000244140625,1405.0999755859375,1513.8250582606502,1383.300048828125,3132.3175458217547,970.75,1419.699951171875,1519.6361218926327,1396.300048828125,3137.0000329464906,962.25,1400.0999755859375,1498.1647749913177,1380.5,3109.4030090679694,967.2999877929688,1417.699951171875,1502.596923828125,1395.0,3121.7568359375,14363519,7770038,12856963,7403368,1447167
2025-09-15,969.5999755859375,1422.0,1502.5969824151846,1393.0,3122.3546477883615,972.3499755859375,1426.800048828125,1504.4683582651935,1400.800048828125,3122.3546477883615,965.0,1416.300048828125,1478.5648615170796,1388.5999755859375,3084.4958486128803,967.0499877929688,1419.4000244140625,1485.6563720703125,1399.300048828125,3100.336669921875,14486377,5845637,6167414,5396697,1732539
2025-09-16,961.2000122070312,1414.0,1485.656397411633,1404.699951171875,3116.377048374956,969.3499755859375,1424.9000244140625,1491.1719366717366,1408.0,3138.2953012727335,961.2000122070312,1413.699951171875,1480.8302554728903,1398.199951171875,3097.5473738607,966.8499755859375,1421.5999755859375,1488.5126953125,1405.300048828125,3134.01123046875,18661794,8213151,8923112,8686961,2573429
2025-09-17,965.1500244140625,1420.0999755859375,1494.028241371192,1407.0,3140.287738435889,974.4000244140625,1426.0999755859375,1503.680405062861,1416.199951171875,3170.5746802441777,964.3499755859375,1416.4000244140625,1491.1719434573272,1406.9000244140625,3130.7233130051436,966.5,1419.199951171875,1499.4453125,1413.800048828125,3161.010498046875,17361476,7484283,4795698,7519417,2418271
2025-09-18,973.2999877929688,1431.0999755859375,1526.6291407021617,1420.4000244140625,3173.1652036699406,979.6500244140625,1432.800048828125,1531.5537508334592,1422.0,3191.0983194206656,969.25,1415.300048828125,1515.302537400178,1410.699951171875,3149.652799058944,976.9000244140625,1421.699951171875,1517.370849609375,1415.0,3164.89599609375,17791598,8130537,9331945,9332642,2633138
2025-09-19,974.9000244140625,1416.0999755859375,1521.3104874589542,1414.9000244140625,3158.220904129198,976.7000122070312,1418.0,1527.9095369547413,1417.0,3168.681888196503,962.0999755859375,1400.199951171875,1497.179898612735,1403.5999755859375,3132.3175150101574,966.9000244140625,1402.199951171875,1516.976806640625,1407.4000244140625,3157.423828125,31243267,13457344,12988129,13461373,4901694
2025-09-22,964.0,1403.9000244140625,1460.3437656419162,1403.9000244140625,3083.499594330073,971.2000122070312,1409.9000244140625,1491.8612688721596,1410.699951171875,3095.355278998739,961.9500122070312,1397.199951171875,1459.6543683506482,1388.0,3053.6110683753386,964.2000122070312,1401.5,1476.8905029296875,1390.5999755859375,3062.37841796875,10854415,8847948,15655204,7757970,3634901
2025-09-23,967.0,1391.0,1470.4885054191882,1391.0,3058.592364705798,968.2000122070312,1403.300048828125,1490.186944875574,1395.0,3069.252556548476,955.5,1391.0,1470.4885054191882,1376.800048828125,3040.6592498638747,957.2000122070312,1394.300048828125,1474.920654296875,1389.800048828125,3051.0205078125,21022298,12827524,9832164,14014702,3177741
2025-09-24,952.2000122070312,1386.4000244140625,1464.7758845360097,1385.300048828125,3038.666695675492,956.4500122070312,1390.9000244140625,1474.1326431158677,1396.0,3045.640684813108,943.0,1376.5,1460.3437357350242,1380.4000244140625,3021.7298649127106,951.0499877929688,1382.699951171875,1472.0643310546875,1383.0,3024.120849609375,15117220,9735678,4937004,5922759,1625714
2025-09-25,952.5,1377.0,1466.5488557470633,1381.300048828125,3010.7706978406754,958.0,1391.5,1480.04223903444,1384.5,3018.3425546653493,947.4000244140625,1371.800048828125,1454.2373307659764,1369.0,2940.03452327195,949.8499755859375,1375.800048828125,1462.4122314453125,1372.4000244140625,2946.41064453125,31413279,21613389,9491867,11411143,4974361
2025-09-26,945.0999755859375,1368.0,1452.7599061754568,1372.0,2930.07184762513,951.4500122070312,1372.699951171875,1456.404069373631,1382.699951171875,2943.820618304199,941.2999877929688,1357.0,1419.4694954878144,1366.0,2880.5565712711505,945.0499877929688,1359.5999755859375,1427.053466796875,1377.5999755859375,2888.32763671875,14874656,18342280,8597058,9879109,3934636
2025-09-29,946.0499877929688,1359.5999755859375,1437.9860786678707,1381.5999755859375,2905.164580331207,956.7999877929688,1366.5,1442.9106885263222,1389.0,2918.4152081680195,939.0999755859375,1346.199951171875,1414.8404123331482,1368.0,2883.2463290392707,950.2999877929688,1348.0999755859375,1420.060546875,1372.800048828125,2885.338623046875,32398179,20563163,10513117,14231999,3110035
2025-09-30,958.0499877929688,1353.699951171875,1421.2424051491353,1377.0999755859375,2900.183356935398,960.0,1356.5999755859375,1430.303639196793,1377.0999755859375,2904.467427717032,946.2999877929688,1342.5999755859375,1416.416263441906,1362.800048828125,2874.379692997371,951.0,1348.0,1420.060546875,1364.0,2877.667236328125,28296687,20166871,7556305,14604684,2253458
2025-10-01,952.7000122070312,1348.0,1424.197180444367,1367.0,2880.257593329001,969.5999755859375,1379.4000244140625,1427.6444073679875,1378.5999755859375,2913.932047598146,946.0,1347.0999755859375,1405.877655696216,1362.699951171875,2855.9483563860495,965.25,1372.0,1424.000244140625,1368.699951171875,2903.371337890625,25350832,20952632,6250692,12045916,1952902
2025-10-03,952.0,1371.9000244140625,1417.3027030735375,1363.199951171875,2913.134920868619,966.75,1371.9000244140625,1426.4625254104503,1371.5999755859375,2913.134920868619,952.0,1361.300048828125,1411.5901076030302,1356.9000244140625,2880.3572688813597,965.1500244140625,1365.199951171875,1424.7880859375,1363.4000244140625,2891.116943359375,26658296,12163695,6877533,12842347,2899519
2025-10-06,971.9000244140625,1371.0,1424.7881421800753,1360.0,2891.2167953135195,977.4000244140625,1372.5999755859375,1456.5027027407555,1377.4000244140625,2982.476526807699,962.0,1359.0999755859375,1420.5530497148675,1359.0,2884.840673623438,973.4500122070312,1363.4000244140625,1453.744873046875,1375.0,2977.295654296875,18542683,14314283,4630590,12396580,2112774
2025-10-07,974.0,1363.5999755859375,1455.4191203786977,1376.0,2983.87104765697,989.8499755859375,1383.0999755859375,1460.5407866669368,1395.9000244140625,2993.335747140356,971.0,1363.5999755859375,1432.0765182081868,1375.9000244140625,2944.517823489207,982.5,1375.9000244140625,1436.5086669921875,1384.800048828125,2962.650146484375,25535736,16126464,5570320,11244040,3062943
2025-10-08,976.0,1372.300048828125,1435.0313384295307,1384.800048828125,2963.9454305531126,985.9000244140625,1381.5999755859375,1475.4131399913774,1389.0,3031.692754680041,974.5499877929688,1364.300048828125,1433.061494450904,1364.5,2956.9714413047523,978.7000122070312,1370.300048828125,1472.4583740234375,1367.4000244140625,3015.951416015625,15939710,8100832,4657192,8525081,4121889
2025-10-09,974.5,1369.800048828125,1479.352867871771,1374.0,3022.726218895035,979.0,1378.699951171875,1491.171932062491,1380.0,3054.6073128319636,970.1500244140625,1365.0999755859375,1464.5790376333712,1369.0999755859375,3008.7782402976286,977.0999755859375,1376.199951171875,1486.5428466796875,1377.800048828125,3050.3232421875,15370950,7909575,7028753,8826633,3211304
2025-10-10,979.0,1370.300048828125,1487.2322078030077,1377.800048828125,3038.666680855733,986.2000122070312,1385.0,1498.755747016607,1388.0,3058.5923640088854,978.0999755859375,1370.300048828125,1476.2011295853695,1375.0999755859375,2995.726736367315,980.9000244140625,1380.300048828125,1492.058349609375,1381.699951171875,3017.04736328125,13757080,7673816,3738353,6373084,8817365
2025-10-13,974.2999877929688,1373.0999755859375,1474.4281763502415,1376.9000244140625,3015.7523552483212,981.0,1386.4000244140625,1482.0120273618204,1377.699951171875,3024.220771178156,972.0,1373.0999755859375,1461.0332617199265,1367.800048828125,2987.059320862895,977.0,1379.4000244140625,1470.6854248046875,1375.0,2996.02587890625,18634254,8923018,5859355,7600682,2866865
2025-10-14,970.0,1389.0,1476.3980688327763,1380.0,3009.774448720779,980.4500122070312,1389.0,1491.5658915845438,1388.0,3015.9513618688843,967.0,1375.0999755859375,1464.0865439092208,1370.0999755859375,2944.5178362112756,977.1500244140625,1384.0999755859375,1467.435302734375,1375.9000244140625,2949.300048828125,22934382,10610855,5600789,9768174,3611416
2025-10-15,975.0,1386.5,1461.5258266826634,1383.0,2971.0,984.9000244140625,1400.4000244140625,1466.1549121391147,1384.0,2979.699951171875,973.3499755859375,1385.5,1445.373081319078,1372.699951171875,2951.0,978.25,1398.4000244140625,1452.1690673828125,1374.300048828125,2969.800048828125,23310447,8988550,6986098,10882743,4282226
2025-10-16,982.6500244140625,1401.0,1451.6765810210527,1375.0999755859375,2969.89990234375,996.5999755859375,1418.9000244140625,1452.267510183725,1400.5,2975.0,981.5,1399.4000244140625,1438.478601982591,1375.0,2943.10009765625,994.3499755859375,1417.300048828125,1449.312744140625,1398.300048828125,2970.699951171875,22936566,12185032,8005748,12315932,3251495
2025-10-17,993.9500122070312,1412.0,1432.9630656678505,1401.0,2970.0,1009.0,1439.5999755859375,1436.410292725158,1423.300048828125,2988.800048828125,986.0,1410.9000244140625,1412.3781714796953,1399.0999755859375,2955.39990234375,1002.5499877929688,1436.5999755859375,1419.37109375,1416.800048828125,2962.199951171875,25210511,17037215,16959378,19335561,4374683
2025-10-20,997.0,1442.0,1431.781048131079,1440.0,2985.5,1020.0,1445.0,1444.8805586841174,1473.800048828125,3023.0,997.0,1389.199951171875,1428.136884861602,1433.300048828125,2978.5,1002.9500122070312,1390.300048828125,1438.87255859375,1466.800048828125,3015.199951171875,22195202,23330227,6994246,24721978,3133039
2025-10-21,1006.0,1384.5,1455.7147580634262,1468.0,3031.10009765625,1010.0,1387.5999755859375,1463.5941342911037,1474.0,3031.800048828125,1004.0,1375.9000244140625,1447.8353818357486,1460.0,2996.0,1007.7000122070312,1382.0,1450.19921875,1465.199951171875,3006.699951171875,3471600,3415560,1698704,2066169,310644
2025-10-23,1016.0,1385.0,1487.2321904325627,1475.0,3055.0,1020.5,1389.800048828125,1522.6893817276436,1482.9000244140625,3098.0,1006.0,1360.0999755859375,1483.292502510887,1444.5999755859375,3036.10009765625,1008.7999877929688,1363.699951171875,1505.4532470703125,1448.4000244140625,3073.199951171875,43526526,21124942,20358624,18707090,5564758
2025-10-24,1011.0,1368.0999755859375,1516.2874003977408,1450.0,3080.0,1011.9500122070312,1381.5999755859375,1519.7346273554492,1459.800048828125,3090.0,991.2999877929688,1368.0999755859375,1495.111577657532,1441.0,3058.300048828125,994.75,1377.699951171875,1502.4000244140625,1451.5999755859375,3063.199951171875,17707768,10570263,8652257,9700837,2684318
2025-10-27,996.5,1382.0999755859375,1510.0,1463.0,3066.5,1009.0499877929688,1386.800048828125,1515.300048828125,1485.0,3094.199951171875,996.2000122070312,1374.0,1498.0999755859375,1458.0,3060.199951171875,1002.9500122070312,1377.5999755859375,1504.5,1484.0999755859375,3084.89990234375,15700796,11499836,7273211,14113867,1946312
2025-10-28,997.6500244140625,1373.0,1499.699951171875,1484.0999755859375,3076.0,1008.0,1375.800048828125,1506.5,1492.0,3090.199951171875,995.0,1356.199951171875,1490.5,1477.5999755859375,3040.199951171875,1003.5499877929688,1363.0999755859375,1500.199951171875,1486.9000244140625,3057.89990234375,33904289,26477914,8211019,17631577,3470737
2025-10-29,1004.9000244140625,1364.5999755859375,1500.199951171875,1490.0,3057.89990234375,1012.5,1371.699951171875,1520.199951171875,1508.300048828125,3076.0,1000.0,1358.4000244140625,1496.9000244140625,1488.0999755859375,3046.10009765625,1007.8499755859375,1370.4000244140625,1510.4000244140625,1504.199951171875,3057.60009765625,17769445,16129382,4884976,11884745,2895420
2025-10-30,1000.0,1362.4000244140625,1507.0,1500.0,3049.10009765625,1009.5,1370.199951171875,1508.199951171875,1503.0999755859375,3063.800048828125,997.0999755859375,1361.300048828125,1489.0999755859375,1484.0,3032.800048828125,998.1500244140625,1362.4000244140625,1493.800048828125,1488.5,3035.300048828125,19962917,9324401,5608867,9318663,2241536
2025-10-31,994.0,1357.0,1490.0,1490.4000244140625,3035.0,1004.4500122070312,1362.0,1497.0999755859375,1497.5,3067.39990234375,981.1500244140625,1343.300048828125,1480.699951171875,1482.300048828125,3025.10009765625,987.2999877929688,1345.300048828125,1482.300048828125,1486.4000244140625,3058.0,23221330,15926798,4819814,8758053,1868085
